transaction_id,customer_id,timestamp_str,category,amount,quantity,payment_method,city
TXN-1088653,9001,2025-11-15 09:04:21,Sports,205.3,,,Tokyo
TXN-1088654,10164,2025-02-16 02:00:13,Home & Kitchen,770.2,9,UPI,Berlin
TXN-1088655,1952,2025-12-30 10:53:44,Electronics,198.38,5,Debit Card,Berlin
TXN-1088656,3616,2025-08-12 21:26:21,Electronics,740.54,5,Debit Card,London
TXN-1088657,6123,2025-08-07 02:47:07,Sports,1294.24,2,PayPal,Sydney
TXN-1088658,5741,2025-05-29 17:22:51,Electronics,698.98,3,Credit Card,Mumbai
TXN-1088659,8852,2025-07-03 12:50:41,Clothing,946.91,9,,Mumbai
TXN-1088660,3102,2025-01-07 20:56:36,Electronics,679.05,1,PayPal,Sydney
TXN-1088661,4358,2025-04-16 11:46:57,Electronics,1321.04,,Credit Card,Mumbai
TXN-1088662,1145,2025-05-02 06:17:52,Books,304.64,4,UPI,New York
TXN-1088663,8573,2025-06-16 21:27:23,Sports,217.61,2,Credit Card,Tokyo
TXN-1088664,6888,2025-03-06 17:57:51,Beauty,186.38,,PayPal,Sydney
TXN-1088665,5975,2025-01-01 10:51:18,Clothing,325.81,7,PayPal,Mumbai
TXN-1088666,4968,2025-08-15 16:05:06,Books,1254.24,1,Debit Card,Mumbai
TXN-1088667,10218,2025-10-10 18:38:44,Electronics,641.38,4,Credit Card,New York
TXN-1088668,9378,2025-01-29 10:58:49,Sports,70.86,9,,London
TXN-1088669,1092,2025-09-30 05:56:15,Beauty,332.11,8,UPI,Mumbai
TXN-1088670,10150,2025-05-07 07:46:56,Electronics,1096.49,7,Credit Card,Berlin
TXN-1088671,10307,2025-05-12 15:05:46,Sports,14.33,2,Credit Card,London
TXN-1088672,10245,2025-12-25 22:56:29,Beauty,500.51,3,,San Francisco
TXN-1088673,3956,2025-05-15 19:10:47,Beauty,1228.07,5,Credit Card,San Francisco
TXN-1088674,9193,2025-10-06 00:33:16,Books,781.51,5,PayPal,Sydney
TXN-1088675,7259,2025-04-06 23:59:09,Books,1331.44,9,Credit Card,Sydney
TXN-1088676,3921,2025-01-03 06:33:29,Electronics,9.2,,Credit Card,Tokyo
TXN-1088677,3418,2025-12-19 02:18:31,Sports,1274.39,4,,Sydney
TXN-1088678,3301,2025-08-10 15:27:40,Books,1147.39,7,UPI,San Francisco
TXN-1088679,2118,2025-10-12 21:07:29,Clothing,1401.66,4,UPI,Mumbai
TXN-1088680,7501,2025-11-01 01:36:56,Home & Kitchen,224.1,2,Debit Card,Sydney
TXN-1088681,7694,2025-04-01 07:38:24,Beauty,454.79,8,Debit Card,New York
TXN-1088682,9998,2025-06-24 14:23:13,Home & Kitchen,677.89,8,PayPal,Berlin
TXN-1088683,7520,2025-10-11 03:13:00,Home & Kitchen,924.1,9,UPI,Mumbai
TXN-1088684,3991,2025-07-11 04:51:22,Clothing,953.99,8,Debit Card,San Francisco
TXN-1088685,7416,2025-04-17 10:14:09,Sports,684.75,1,UPI,San Francisco
TXN-1088686,1583,2025-01-09 01:13:30,Sports,1087.0,,Credit Card,San Francisco
TXN-1088687,6408,2025-08-02 07:00:55,Clothing,740.88,3,Credit Card,Tokyo
TXN-1088688,5552,2025-02-22 14:42:02,Beauty,358.37,1,Credit Card,San Francisco
TXN-1088689,8724,2025-02-28 11:14:29,Clothing,920.86,1,PayPal,San Francisco
TXN-1088690,3420,2025-04-11 23:43:53,Books,99.53,5,Credit Card,Tokyo
TXN-1088691,4113,2025-09-29 11:25:13,Clothing,1194.24,5,UPI,New York
TXN-1088692,8449,2025-05-21 15:26:10,Books,527.27,4,,Berlin
TXN-1088693,4926,2025-02-05 05:24:34,Electronics,1062.7,2,UPI,Sydney
TXN-1088694,10226,2025-01-23 19:42:23,Books,1004.95,7,Credit Card,San Francisco
TXN-1088695,1493,2025-12-25 01:25:53,Sports,1299.36,2,UPI,San Francisco
TXN-1088696,9038,2025-08-22 18:56:36,Sports,1239.29,1,,London
TXN-1088697,4764,2025-12-02 00:26:06,Sports,,3,,Tokyo
TXN-1088698,9572,2025-04-10 01:41:06,Electronics,1113.27,3,,New York
TXN-1088699,3599,2025-06-30 09:01:12,Electronics,1248.95,8,,Mumbai
TXN-1088700,3060,2025-06-12 03:12:03,Books,11.04,1,UPI,Mumbai
TXN-1088701,4748,2025-02-12 19:05:16,Books,774.08,7,PayPal,New York
TXN-1088702,6707,2025-06-17 18:21:36,Clothing,1224.35,1,PayPal,Berlin
TXN-1088703,4809,2025-02-25 14:10:03,Home & Kitchen,857.67,4,UPI,New York
TXN-1088704,6831,2025-04-18 00:55:07,Sports,617.64,1,UPI,Tokyo
TXN-1088705,5178,2025-05-16 22:36:12,Books,1394.41,7,,Sydney
TXN-1088706,9855,2025-04-27 14:07:24,Electronics,1338.18,5,UPI,Sydney
TXN-1088707,2705,2025-09-10 17:05:57,Home & Kitchen,855.76,6,Debit Card,Tokyo
TXN-1088708,3397,2025-10-17 21:46:12,Sports,500.06,3,UPI,Mumbai
TXN-1088709,2506,2025-04-26 02:39:23,Electronics,,1,Debit Card,Sydney
TXN-1088710,8252,2025-10-07 03:46:22,Clothing,1497.62,,Debit Card,San Francisco
TXN-1088711,4103,2025-02-10 22:42:14,Sports,944.7,6,UPI,Sydney
TXN-1088712,6326,2025-04-05 06:26:22,Books,49.09,4,Debit Card,Berlin
TXN-1088713,2569,2025-03-13 01:06:16,Beauty,863.47,1,Debit Card,New York
TXN-1088714,5362,2025-08-28 20:13:34,Books,958.38,3,PayPal,Sydney
TXN-1088715,4082,2025-11-04 04:57:11,Home & Kitchen,1060.69,5,Credit Card,Tokyo
TXN-1088716,7455,2025-12-18 11:34:39,Beauty,148.1,4,UPI,New York
TXN-1088717,1620,2025-02-26 07:07:58,Clothing,307.92,2,Debit Card,San Francisco
TXN-1088718,8173,2025-03-24 09:49:33,Electronics,406.55,8,UPI,Tokyo
TXN-1088719,9714,2025-04-13 13:53:09,Beauty,,5,PayPal,San Francisco
TXN-1088720,8537,2025-11-23 00:03:27,Books,101.6,9,Debit Card,Mumbai
TXN-1088721,8891,2025-02-21 20:39:26,Home & Kitchen,814.33,2,PayPal,San Francisco
TXN-1088722,6408,2025-04-28 18:03:25,Books,458.18,1,UPI,San Francisco
TXN-1088723,2519,2025-02-14 07:35:56,Books,759.46,6,UPI,Sydney
TXN-1088724,7182,2025-04-23 11:09:42,Books,586.31,,Credit Card,London
TXN-1088725,6283,2025-01-15 03:35:41,Clothing,950.37,2,PayPal,Berlin
TXN-1088726,7017,2025-02-10 23:47:55,Beauty,1375.97,8,UPI,Mumbai
TXN-1088727,7055,2025-06-03 12:35:26,Electronics,179.89,5,Debit Card,Mumbai
TXN-1088728,3039,2025-03-12 22:00:39,Electronics,968.18,3,UPI,London
TXN-1088729,8202,2025-06-28 13:39:34,Sports,425.72,8,PayPal,San Francisco
TXN-1088730,4521,2025-08-11 16:50:21,Sports,1395.46,8,Credit Card,London
TXN-1088731,2371,2025-08-09 16:08:24,Books,950.41,1,Credit Card,New York
TXN-1088732,6191,2025-07-09 16:45:42,Electronics,210.37,2,PayPal,London
TXN-1088733,8032,2025-05-09 13:18:35,Home & Kitchen,872.59,3,PayPal,Mumbai
TXN-1088734,8406,2025-01-18 03:51:00,Home & Kitchen,760.38,3,UPI,Tokyo
TXN-1088735,3334,2025-04-06 00:42:13,Electronics,1071.22,5,,Berlin
TXN-1088736,6145,2025-10-10 06:10:48,Sports,,2,Credit Card,San Francisco
TXN-1088737,2967,2025-06-15 18:11:40,Electronics,784.35,2,,Tokyo
TXN-1088738,7881,2025-03-31 15:24:14,Books,645.03,5,Debit Card,Berlin
TXN-1088739,8177,2025-01-24 08:36:13,Clothing,144.29,5,UPI,London
TXN-1088740,4639,2025-05-10 06:38:04,Home & Kitchen,101.03,,Debit Card,Tokyo
TXN-1088741,7157,2025-04-07 11:24:17,Books,1456.15,4,Debit Card,New York
TXN-1088742,5518,2025-07-13 09:40:15,Home & Kitchen,1137.22,2,UPI,Tokyo
TXN-1088743,5239,2025-06-02 11:20:11,Sports,360.67,6,,Sydney
TXN-1088744,8966,2025-01-16 15:00:12,Beauty,1267.91,1,UPI,Sydney
TXN-1088745,1532,2025-10-27 18:42:52,Beauty,343.93,8,UPI,San Francisco
TXN-1088746,4356,2025-07-13 21:15:13,Home & Kitchen,787.12,4,Credit Card,Sydney
TXN-1088747,5710,2025-09-29 22:52:21,Sports,65.15,9,Credit Card,Tokyo
TXN-1088748,6497,2025-10-14 15:12:09,Electronics,279.94,3,UPI,London
TXN-1088749,4019,2025-08-29 09:03:42,Home & Kitchen,185.55,7,PayPal,Berlin
TXN-1088750,7782,2025-04-01 17:37:49,Books,1282.94,9,PayPal,Tokyo
TXN-1088751,3477,2025-02-09 23:10:46,Home & Kitchen,695.41,1,Debit Card,Sydney
TXN-1088752,2542,2025-06-20 06:01:09,Sports,534.99,3,PayPal,Sydney
TXN-1088753,7295,2025-03-13 16:42:57,Clothing,1142.05,7,UPI,Berlin
TXN-1088754,10160,2025-09-03 18:05:28,Electronics,528.8,2,Debit Card,Tokyo
TXN-1088755,2110,2025-01-17 09:59:01,Sports,644.12,1,PayPal,London
TXN-1088756,9889,2025-10-06 02:56:57,Beauty,744.8,2,UPI,Mumbai
TXN-1088757,8632,2025-01-03 10:22:17,Electronics,273.97,6,PayPal,San Francisco
TXN-1088758,5605,2025-01-16 18:27:21,Sports,70.91,2,PayPal,Tokyo
TXN-1088759,9798,2025-09-04 16:20:30,Home & Kitchen,1044.13,2,Credit Card,San Francisco
TXN-1088760,2917,2025-07-01 14:15:39,Sports,732.71,2,PayPal,San Francisco
TXN-1088761,1884,2025-12-19 01:42:35,Beauty,,,Credit Card,Tokyo
TXN-1088762,4952,2025-12-20 12:20:49,Home & Kitchen,624.33,2,PayPal,San Francisco
TXN-1088763,10452,2025-03-08 09:00:21,Clothing,1321.42,2,Credit Card,San Francisco
TXN-1088764,5916,2025-08-07 10:13:32,Books,1292.79,3,,San Francisco
TXN-1088765,2206,2025-06-01 01:51:25,Sports,,7,UPI,London
TXN-1088766,4611,2025-07-10 22:22:23,Home & Kitchen,1441.36,7,Credit Card,Mumbai
TXN-1088767,5396,2025-01-13 10:25:20,Clothing,852.55,7,Debit Card,New York
TXN-1088768,3502,2025-01-30 12:10:02,Sports,999.34,9,Credit Card,New York
TXN-1088769,9341,2025-06-14 01:48:29,Electronics,1259.02,3,PayPal,London
TXN-1088770,5559,2025-07-03 02:09:31,Sports,704.94,2,UPI,Sydney
TXN-1088771,7356,2025-03-26 07:51:32,Books,1406.96,3,PayPal,San Francisco
TXN-1088772,1358,2025-02-08 18:50:22,Electronics,1202.16,3,PayPal,Mumbai
TXN-1088773,6507,2025-07-10 20:49:10,Sports,891.57,1,,Sydney
TXN-1088774,8095,2025-02-01 22:41:52,Clothing,427.61,1,UPI,Sydney
TXN-1088775,8027,2025-12-20 22:21:39,Electronics,858.32,6,UPI,London
TXN-1088776,9151,2025-05-12 03:09:07,Home & Kitchen,412.41,6,UPI,Berlin
TXN-1088777,4948,2025-05-19 01:40:19,Clothing,673.04,7,Credit Card,Mumbai
TXN-1088778,1914,2025-11-07 14:22:21,Electronics,159.38,1,Credit Card,San Francisco
TXN-1088779,1645,2025-06-07 05:42:02,Beauty,753.52,6,Debit Card,Tokyo
TXN-1088780,8080,2025-12-20 10:36:32,Clothing,1354.32,9,PayPal,London
TXN-1088781,3424,2025-08-07 08:57:21,Home & Kitchen,303.82,5,UPI,San Francisco
TXN-1088782,3124,2025-05-09 08:47:08,Sports,1184.85,6,,San Francisco
TXN-1088783,1499,2025-04-04 09:46:03,Clothing,9.91,1,PayPal,San Francisco
TXN-1088784,7198,2025-07-20 05:08:12,Sports,,6,Debit Card,Mumbai
TXN-1088785,7103,2025-10-30 19:26:01,Beauty,246.58,8,UPI,Tokyo
TXN-1088786,9291,2025-07-02 01:51:07,Electronics,387.05,9,UPI,London
TXN-1088787,4050,2025-05-31 00:59:53,Beauty,847.79,4,,Tokyo
TXN-1088788,4805,2025-03-07 22:07:38,Beauty,1088.14,5,UPI,Mumbai
TXN-1088789,3064,2025-10-25 08:12:21,Clothing,560.02,,Debit Card,London
TXN-1088790,8439,2025-07-31 04:55:08,Beauty,389.96,6,,London
TXN-1088791,7821,2025-08-11 04:44:05,Sports,515.2,,Debit Card,New York
TXN-1088792,4381,2025-03-31 01:04:08,Books,1094.92,8,Debit Card,Berlin
TXN-1088793,2933,2025-09-14 23:39:42,Sports,874.5,5,Debit Card,Berlin
TXN-1088794,3678,2025-04-03 16:17:16,Beauty,404.61,9,Debit Card,Berlin
TXN-1088795,4627,2025-02-28 15:48:23,Clothing,232.41,4,Debit Card,Mumbai
TXN-1088796,7601,2025-11-26 16:43:12,Home & Kitchen,195.97,5,Debit Card,London
TXN-1088797,4099,2025-07-31 12:12:11,Home & Kitchen,892.85,8,PayPal,Mumbai
TXN-1088798,1815,2025-05-11 18:06:43,Books,1106.38,8,,London
TXN-1088799,2149,2025-01-06 15:18:37,Electronics,1458.44,2,Credit Card,Sydney
TXN-1088800,6996,2025-03-27 04:58:40,Electronics,1149.89,3,,London
TXN-1088801,4829,2025-09-15 20:01:33,Beauty,210.39,7,UPI,Mumbai
TXN-1088802,5170,2025-01-17 11:42:50,Beauty,548.86,6,UPI,Berlin
TXN-1088803,1493,2025-08-01 00:33:48,Home & Kitchen,1404.65,9,Credit Card,Berlin
TXN-1088804,9474,2025-11-14 14:20:48,Home & Kitchen,450.06,,UPI,San Francisco
TXN-1088805,9856,2025-02-17 04:38:11,Sports,722.7,3,Credit Card,Tokyo
TXN-1088806,3312,2025-03-21 06:32:06,Clothing,1430.69,8,UPI,Tokyo
TXN-1088807,5262,2025-09-08 07:57:15,Home & Kitchen,903.95,8,UPI,New York
TXN-1088808,2490,2025-08-19 08:40:17,Clothing,754.51,6,UPI,New York
TXN-1088809,7865,2025-02-19 18:23:20,Beauty,65.01,8,Debit Card,London
TXN-1088810,1172,2025-03-05 05:16:59,Books,138.56,4,,Tokyo
TXN-1088811,2926,2025-05-07 01:59:42,Books,1304.23,6,Credit Card,London
TXN-1088812,9643,2025-11-20 10:08:16,Electronics,105.0,1,,Mumbai
TXN-1088813,7176,2025-09-04 22:52:02,Home & Kitchen,1061.77,6,UPI,London
TXN-1088814,3032,2025-07-27 19:48:44,Clothing,469.87,7,UPI,Berlin
TXN-1088815,3040,2025-02-05 13:17:33,Clothing,234.17,7,Debit Card,Berlin
TXN-1088816,7612,2025-09-18 11:22:58,Home & Kitchen,107.62,7,UPI,Tokyo
TXN-1088817,7041,2025-10-10 07:01:00,Home & Kitchen,646.71,5,UPI,Sydney
TXN-1088818,4927,2025-10-30 13:35:54,Sports,,2,PayPal,Berlin
TXN-1088819,3340,2025-04-06 23:50:22,Beauty,558.92,4,PayPal,New York
TXN-1088820,7530,2025-01-12 20:14:43,Home & Kitchen,931.96,3,UPI,Tokyo
TXN-1088821,1484,2025-04-07 16:32:01,Electronics,1396.28,8,Credit Card,Sydney
TXN-1088822,2615,2025-06-24 05:24:04,Home & Kitchen,988.5,5,PayPal,Berlin
TXN-1088823,8534,2025-03-17 02:03:17,Electronics,22.92,4,Debit Card,San Francisco
TXN-1088824,9249,2025-09-07 08:00:37,Beauty,996.92,5,Credit Card,Sydney
TXN-1088825,7933,2025-04-23 22:40:12,Clothing,1002.51,1,Debit Card,Mumbai
TXN-1088826,7626,2025-05-13 10:10:16,Sports,1289.96,8,Credit Card,London
TXN-1088827,1917,2025-01-30 06:55:13,Home & Kitchen,990.15,9,PayPal,New York
TXN-1088828,9384,2025-04-09 04:31:37,Home & Kitchen,565.76,1,Debit Card,Sydney
TXN-1088829,6776,2025-05-10 22:28:42,Home & Kitchen,687.69,1,Debit Card,London
TXN-1088830,8362,2025-03-22 03:45:33,Home & Kitchen,1057.5,6,Debit Card,Sydney
TXN-1088831,2834,2025-07-23 05:17:59,Electronics,838.97,2,Credit Card,San Francisco
TXN-1088832,4127,2025-10-19 21:11:26,Beauty,141.53,2,,London
TXN-1088833,2693,2025-12-22 02:07:05,Clothing,,5,Credit Card,London
TXN-1088834,5396,2025-10-25 11:11:59,Clothing,528.45,2,,San Francisco
TXN-1088835,5456,2025-11-25 22:10:43,Electronics,,6,UPI,San Francisco
TXN-1088836,8908,2025-12-03 16:50:23,Home & Kitchen,390.54,4,Debit Card,Berlin
TXN-1088837,3952,2025-08-22 19:39:02,Electronics,1438.77,4,UPI,Tokyo
TXN-1088838,8553,2025-01-07 15:15:59,Electronics,1272.49,3,PayPal,New York
TXN-1088839,5144,2025-03-24 01:08:26,Clothing,419.66,4,Debit Card,Tokyo
TXN-1088840,3060,2025-03-25 17:53:57,Electronics,555.25,4,PayPal,Tokyo
TXN-1088841,9722,2025-12-11 12:49:24,Beauty,699.93,3,PayPal,London
TXN-1088842,8353,2025-08-14 18:14:40,Electronics,664.32,3,PayPal,San Francisco
TXN-1088843,8960,2025-08-16 23:43:18,Sports,17.92,,UPI,Tokyo
TXN-1088844,8428,2025-06-01 05:27:49,Home & Kitchen,1434.3,3,Credit Card,San Francisco
TXN-1088845,1313,2025-05-18 03:09:14,Books,1451.22,9,UPI,London
TXN-1088846,1754,2025-05-29 02:05:45,Beauty,,9,Debit Card,Berlin
TXN-1088847,1601,2025-07-08 00:09:47,Home & Kitchen,1436.85,1,PayPal,San Francisco
TXN-1088848,3178,2025-07-02 12:47:25,Electronics,759.89,4,PayPal,Sydney
TXN-1088849,2247,2025-09-09 12:29:07,Electronics,1183.98,2,PayPal,Berlin
TXN-1088850,2356,2025-07-14 11:59:13,Home & Kitchen,384.45,4,Debit Card,Berlin
TXN-1088851,3351,2025-01-19 15:59:53,Home & Kitchen,26.48,4,PayPal,San Francisco
TXN-1088852,10360,2025-08-01 21:28:44,Clothing,670.64,6,PayPal,New York
TXN-1088853,7058,2025-07-21 11:47:45,Clothing,627.93,2,Credit Card,New York
TXN-1088854,7347,2025-03-10 01:47:27,Books,1143.97,7,Debit Card,Sydney
TXN-1088855,9333,2025-08-31 10:12:24,Books,942.01,6,PayPal,Berlin
TXN-1088856,2193,2025-05-30 07:45:12,Clothing,216.08,9,,London
TXN-1088857,9548,2025-04-17 13:07:34,Books,909.21,6,Credit Card,Mumbai
TXN-1088858,1103,2025-11-02 06:47:41,Clothing,883.13,8,Credit Card,San Francisco
TXN-1088859,5469,2025-01-23 11:01:41,Books,1225.24,8,Credit Card,London
TXN-1088860,8576,2025-11-12 13:20:43,Sports,785.21,3,UPI,Tokyo
TXN-1088861,8789,2025-06-13 00:52:50,Clothing,1232.37,5,Credit Card,London
TXN-1088862,2142,2025-12-14 14:18:08,Beauty,481.29,8,Debit Card,New York
TXN-1088863,8991,2025-07-30 14:26:07,Clothing,418.92,3,Debit Card,London
TXN-1088864,5708,2025-01-04 09:41:03,Books,780.55,9,UPI,London
TXN-1088865,8662,2025-06-20 23:23:25,Electronics,399.04,4,PayPal,Tokyo
TXN-1088866,3547,2025-06-21 20:10:59,Electronics,294.05,7,UPI,London
TXN-1088867,8637,2025-01-15 01:13:22,Home & Kitchen,713.91,4,UPI,London
TXN-1088868,5227,2025-03-14 00:33:16,Books,937.73,8,PayPal,London
TXN-1088869,5440,2025-06-19 07:10:44,Books,806.69,1,Credit Card,Sydney
TXN-1088870,4722,2025-04-16 09:44:32,Electronics,245.47,9,Debit Card,Mumbai
TXN-1088871,6162,2025-02-15 09:29:52,Books,192.09,9,UPI,Sydney
TXN-1088872,1049,2025-05-04 15:25:39,Beauty,637.59,3,UPI,Tokyo
TXN-1088873,2376,2025-08-29 12:09:58,Electronics,999.4,9,Debit Card,Tokyo
TXN-1088874,2199,2025-07-12 15:38:43,Books,497.11,2,UPI,Mumbai
TXN-1088875,9799,2025-03-03 06:07:37,Books,1490.84,3,Credit Card,New York
TXN-1088876,6976,2025-09-28 18:24:17,Books,868.07,7,PayPal,San Francisco
TXN-1088877,8809,2025-11-08 15:35:36,Sports,744.56,,Debit Card,Sydney
TXN-1088878,5061,2025-08-13 21:42:56,Clothing,119.14,2,PayPal,San Francisco
TXN-1088879,7151,2025-09-12 13:11:05,Home & Kitchen,,3,,Berlin
TXN-1088880,4025,2025-10-20 10:23:11,Beauty,1430.71,3,UPI,New York
TXN-1088881,10240,2025-10-18 00:43:42,Home & Kitchen,244.19,2,UPI,Sydney
TXN-1088882,1032,2025-07-11 04:16:37,Clothing,623.72,9,PayPal,San Francisco
TXN-1088883,6075,2025-08-24 23:54:09,Sports,1103.3,3,UPI,Sydney
TXN-1088884,7000,2025-05-26 19:00:13,Clothing,688.17,5,Debit Card,Berlin
TXN-1088885,1353,2025-06-06 13:45:57,Clothing,127.24,5,Credit Card,San Francisco
TXN-1088886,6519,2025-02-25 11:39:01,Beauty,1276.07,4,PayPal,Tokyo
TXN-1088887,8573,2025-03-31 14:45:47,Home & Kitchen,1136.42,1,Debit Card,Mumbai
TXN-1088888,6866,2025-05-02 05:07:32,Sports,1016.99,3,UPI,Berlin
TXN-1088889,3799,2025-03-01 16:27:52,Clothing,,2,Debit Card,Berlin
TXN-1088890,4857,2025-01-06 22:54:50,Clothing,,3,UPI,New York
TXN-1088891,8802,2025-11-01 10:08:14,Electronics,630.68,6,Credit Card,Berlin
TXN-1088892,6006,2025-09-22 23:22:05,Books,1124.99,8,Debit Card,New York
TXN-1088893,7978,2025-08-13 18:35:20,Clothing,,7,Credit Card,Mumbai
TXN-1088894,1614,2025-08-08 09:25:31,Sports,146.89,4,PayPal,London
TXN-1088895,4145,2025-01-04 22:37:03,Electronics,379.91,9,,San Francisco
TXN-1088896,3870,2025-01-01 19:46:40,Books,416.93,3,,San Francisco
TXN-1088897,5634,2025-01-18 11:42:17,Clothing,303.07,8,UPI,Tokyo
TXN-1088898,6130,2025-12-20 02:31:44,Beauty,247.84,6,Credit Card,Mumbai
TXN-1088899,8790,2025-10-16 02:35:33,Home & Kitchen,419.88,1,,Tokyo
TXN-1088900,2023,2025-09-28 09:09:11,Clothing,1011.62,3,PayPal,Tokyo
TXN-1088901,4372,2025-04-14 19:34:13,Home & Kitchen,788.03,2,UPI,Mumbai
TXN-1088902,6875,2025-07-29 00:37:34,Beauty,170.27,2,Debit Card,Berlin
TXN-1088903,7808,2025-08-28 21:13:39,Clothing,1275.81,2,Debit Card,New York
TXN-1088904,3460,2025-08-16 15:42:00,Electronics,529.05,2,Debit Card,New York
TXN-1088905,1327,2025-10-23 19:14:53,Books,178.54,4,Credit Card,New York
TXN-1088906,2646,2025-12-31 20:07:11,Sports,744.33,3,,New York
TXN-1088907,6339,2025-07-02 01:43:30,Home & Kitchen,1075.84,7,,Sydney
TXN-1088908,3718,2025-09-14 20:02:56,Books,55.45,,Debit Card,Mumbai
TXN-1088909,1993,2025-11-19 08:17:02,Books,45.88,1,PayPal,Mumbai
TXN-1088910,8449,2025-10-17 12:00:24,Home & Kitchen,856.39,4,Credit Card,Mumbai
TXN-1088911,1111,2025-10-03 03:36:04,Clothing,827.8,2,Debit Card,New York
TXN-1088912,10282,2025-06-20 22:06:50,Sports,535.02,4,PayPal,Tokyo
TXN-1088913,1085,2025-11-05 21:43:11,Books,663.09,9,,London
TXN-1088914,1348,2025-07-13 01:32:05,Books,399.57,3,UPI,San Francisco
TXN-1088915,6226,2025-10-16 00:42:12,Home & Kitchen,582.91,,PayPal,Tokyo
TXN-1088916,2595,2025-03-10 01:39:32,Books,,8,Credit Card,London
TXN-1088917,1725,2025-05-22 10:21:10,Home & Kitchen,782.95,3,Debit Card,Berlin
TXN-1088918,4036,2025-08-28 16:42:02,Home & Kitchen,377.79,4,UPI,London
TXN-1088919,3815,2025-05-13 08:20:35,Clothing,878.86,9,PayPal,New York
TXN-1088920,6694,2025-01-01 07:20:15,Sports,547.24,2,Debit Card,London
TXN-1088921,8234,2025-11-11 17:07:36,Sports,336.82,9,Credit Card,Berlin
TXN-1088922,4538,2025-06-06 18:47:31,Clothing,204.3,1,UPI,Tokyo
TXN-1088923,9683,2025-08-11 17:26:19,Books,1375.69,9,,Tokyo
TXN-1088924,3041,2025-04-20 10:53:45,Sports,619.09,9,Debit Card,New York
TXN-1088925,7312,2025-09-17 01:09:12,Home & Kitchen,972.5,4,Credit Card,New York
TXN-1088926,2811,2025-09-08 16:10:58,Beauty,612.44,7,PayPal,Tokyo
TXN-1088927,7172,2025-05-01 22:36:48,Beauty,1458.68,6,Debit Card,Berlin
TXN-1088928,10118,2025-07-10 00:07:07,Clothing,932.19,1,,Sydney
TXN-1088929,6628,2025-03-19 15:21:15,Clothing,1475.7,5,UPI,Sydney
TXN-1088930,8353,2025-01-30 01:30:44,Clothing,992.82,8,,Sydney
TXN-1088931,2578,2025-08-22 12:50:00,Books,1445.82,9,,Berlin
TXN-1088932,1389,2025-08-12 16:51:20,Beauty,376.65,1,Debit Card,Tokyo
TXN-1088933,4259,2025-03-18 09:29:49,Beauty,1333.14,4,PayPal,Berlin
TXN-1088934,7853,2025-12-04 16:03:45,Sports,702.57,9,,San Francisco
TXN-1088935,2126,2025-05-20 00:06:46,Sports,645.98,3,UPI,Mumbai
TXN-1088936,2306,2025-12-17 07:25:02,Electronics,1382.61,5,Credit Card,Mumbai
TXN-1088937,2505,2025-09-27 09:12:19,Books,531.02,1,UPI,Berlin
TXN-1088938,8756,2025-11-21 19:01:32,Home & Kitchen,506.1,8,PayPal,Berlin
TXN-1088939,3120,2025-08-11 03:27:48,Beauty,393.55,7,Credit Card,Berlin
TXN-1088940,8450,2025-07-13 10:58:31,Electronics,1346.21,1,UPI,Berlin
TXN-1088941,4224,2025-04-03 09:09:15,Clothing,1319.08,6,UPI,Mumbai
TXN-1088942,10480,2025-05-15 15:04:07,Sports,1400.49,3,PayPal,Sydney
TXN-1088943,6049,2025-12-29 07:49:02,Books,173.56,,PayPal,Berlin
TXN-1088944,6575,2025-11-10 19:40:21,Clothing,1012.53,9,UPI,London
TXN-1088945,10383,2025-04-07 01:37:10,Beauty,1476.58,,Credit Card,Tokyo
TXN-1088946,7532,2025-12-18 05:48:06,Home & Kitchen,265.65,,Debit Card,London
TXN-1088947,2104,2025-10-30 19:43:30,Home & Kitchen,959.49,7,Debit Card,San Francisco
TXN-1088948,3619,2025-03-06 20:32:29,Sports,730.65,7,PayPal,San Francisco
TXN-1088949,7382,2025-10-15 08:18:58,Sports,1341.46,7,Debit Card,Berlin
TXN-1088950,8639,2025-02-08 14:10:50,Beauty,366.11,4,UPI,Mumbai
TXN-1088951,6833,2025-02-16 16:18:24,Electronics,1464.7,8,UPI,London
TXN-1088952,4487,2025-03-25 01:32:59,Books,706.11,2,Debit Card,Tokyo
TXN-1088953,3147,2025-08-24 04:28:19,Sports,116.0,5,UPI,Mumbai
TXN-1088954,3002,2025-09-28 06:37:18,Electronics,137.16,1,Credit Card,Sydney
TXN-1088955,6204,2025-04-17 08:12:01,Home & Kitchen,950.74,8,Credit Card,Berlin
TXN-1088956,2153,2025-12-21 06:16:49,Beauty,1352.16,,Debit Card,Sydney
TXN-1088957,9842,2025-10-10 22:37:35,Electronics,1458.92,3,,New York
TXN-1088958,3990,2025-08-27 13:45:55,Home & Kitchen,1249.97,3,Debit Card,San Francisco
TXN-1088959,2382,2025-04-13 05:17:14,Clothing,1047.14,9,UPI,New York
TXN-1088960,4733,2025-09-01 03:38:24,Books,1469.52,8,Credit Card,Mumbai
TXN-1088961,8761,2025-12-13 02:23:54,Books,657.52,9,,Tokyo
TXN-1088962,2200,2025-12-11 07:35:01,Sports,1117.66,4,,London
TXN-1088963,8783,2025-06-18 12:39:31,Home & Kitchen,772.44,3,PayPal,San Francisco
TXN-1088964,2098,2025-04-02 20:31:28,Clothing,501.31,9,Debit Card,Sydney
