transaction_id,customer_id,category,total_amount,quantity,payment_method,location,timestamp,unit_price,order_size_category,is_high_value,tx_year,tx_month
TXN-1071940,8664,Beauty,406.76,9,Credit Card,New York,2025-02-18T01:16:54.000+05:30,45.2,Bulk,false,2025,2
TXN-1071941,5652,Books,437.92,2,PayPal,Berlin,2025-06-12T12:42:34.000+05:30,218.96,Small,false,2025,6
TXN-1071942,7791,Beauty,76.73,8,Unknown,New York,2025-11-15T12:53:23.000+05:30,9.59,Bulk,false,2025,11
TXN-1071943,2130,Sports,400.97,9,Debit Card,London,2025-12-05T14:52:13.000+05:30,44.55,Bulk,false,2025,12
TXN-1071944,5319,Home & Kitchen,163.05,7,Credit Card,New York,2025-06-01T02:16:45.000+05:30,23.29,Medium,false,2025,6
TXN-1071945,3613,Clothing,403.7,2,Credit Card,Mumbai,2025-08-28T10:01:09.000+05:30,201.85,Small,false,2025,8
TXN-1071946,3710,Electronics,20.12,5,Debit Card,Tokyo,2025-05-09T19:35:34.000+05:30,4.02,Medium,false,2025,5
TXN-1071947,8985,Electronics,155.2,1,PayPal,San Francisco,2025-08-02T10:51:24.000+05:30,155.2,Small,false,2025,8
TXN-1071948,9684,Books,0.0,4,UPI,Sydney,2025-07-31T23:55:19.000+05:30,0.0,Medium,false,2025,7
TXN-1071949,9544,Sports,832.0,8,UPI,Mumbai,2025-02-25T04:59:24.000+05:30,104.0,Bulk,true,2025,2
TXN-1071950,3017,Books,1432.24,3,Debit Card,Berlin,2025-05-22T17:27:29.000+05:30,477.41,Small,true,2025,5
TXN-1071951,2241,Electronics,231.32,1,Debit Card,San Francisco,2025-10-30T07:37:31.000+05:30,231.32,Small,false,2025,10
TXN-1071952,6119,Clothing,0.0,8,UPI,San Francisco,2025-11-01T21:39:33.000+05:30,0.0,Bulk,false,2025,11
TXN-1071953,1773,Clothing,70.3,8,PayPal,Mumbai,2025-05-22T15:15:12.000+05:30,8.79,Bulk,false,2025,5
TXN-1071954,9944,Electronics,402.74,1,UPI,Sydney,2025-08-05T22:58:55.000+05:30,402.74,Small,false,2025,8
TXN-1071955,7432,Books,156.35,2,Credit Card,Tokyo,2025-07-18T16:35:48.000+05:30,78.18,Small,false,2025,7
TXN-1071956,9558,Clothing,916.68,3,PayPal,San Francisco,2025-03-11T14:38:59.000+05:30,305.56,Small,true,2025,3
TXN-1071957,9944,Sports,1013.31,6,PayPal,New York,2025-07-20T06:57:03.000+05:30,168.89,Medium,true,2025,7
TXN-1071958,6675,Electronics,103.89,1,Credit Card,New York,2025-11-03T17:12:09.000+05:30,103.89,Small,false,2025,11
TXN-1071959,4743,Books,167.56,2,PayPal,Tokyo,2025-03-23T06:18:44.000+05:30,83.78,Small,false,2025,3
TXN-1071960,7317,Clothing,329.4,8,PayPal,London,2025-01-03T00:15:47.000+05:30,41.18,Bulk,false,2025,1
TXN-1071961,5778,Clothing,1445.23,8,Debit Card,Berlin,2025-05-13T14:12:48.000+05:30,180.65,Bulk,true,2025,5
TXN-1071962,2676,Home & Kitchen,1427.45,5,Credit Card,San Francisco,2025-06-08T20:41:44.000+05:30,285.49,Medium,true,2025,6
TXN-1071963,4711,Books,99.57,4,Debit Card,San Francisco,2025-08-17T06:13:10.000+05:30,24.89,Medium,false,2025,8
TXN-1071964,5413,Clothing,29.59,7,UPI,Tokyo,2025-07-21T18:14:31.000+05:30,4.23,Medium,false,2025,7
TXN-1071965,3649,Beauty,858.65,1,Credit Card,Mumbai,2025-09-11T18:42:59.000+05:30,858.65,Small,true,2025,9
TXN-1071966,3077,Clothing,454.71,5,Unknown,London,2025-09-04T06:28:52.000+05:30,90.94,Medium,false,2025,9
TXN-1071967,8803,Beauty,874.28,8,Unknown,Mumbai,2025-04-24T03:24:25.000+05:30,109.29,Bulk,true,2025,4
TXN-1071968,9997,Electronics,959.65,5,UPI,London,2025-05-02T23:37:00.000+05:30,191.93,Medium,true,2025,5
TXN-1071969,9932,Beauty,591.48,5,Unknown,Sydney,2025-05-03T06:28:27.000+05:30,118.3,Medium,true,2025,5
TXN-1071970,6234,Beauty,407.02,5,PayPal,San Francisco,2025-11-09T20:56:42.000+05:30,81.4,Medium,false,2025,11
TXN-1071971,2679,Home & Kitchen,485.76,1,UPI,Sydney,2025-09-21T14:38:21.000+05:30,485.76,Small,false,2025,9
TXN-1071972,1829,Sports,875.29,5,Debit Card,Mumbai,2025-08-27T16:22:31.000+05:30,175.06,Medium,true,2025,8
TXN-1071973,5913,Sports,1072.13,9,UPI,Mumbai,2025-06-04T09:03:04.000+05:30,119.13,Bulk,true,2025,6
TXN-1071974,9480,Electronics,736.99,1,PayPal,Mumbai,2025-06-27T18:12:06.000+05:30,736.99,Small,true,2025,6
TXN-1071975,6805,Clothing,86.21,9,Credit Card,Berlin,2025-03-24T16:05:32.000+05:30,9.58,Bulk,false,2025,3
TXN-1071976,9454,Beauty,710.86,6,PayPal,Mumbai,2025-01-11T21:44:23.000+05:30,118.48,Medium,true,2025,1
TXN-1071977,4221,Books,145.66,5,PayPal,San Francisco,2025-07-31T12:11:16.000+05:30,29.13,Medium,false,2025,7
TXN-1071978,8897,Beauty,442.84,6,Credit Card,Mumbai,2025-09-07T23:36:29.000+05:30,73.81,Medium,false,2025,9
TXN-1071979,2966,Books,1102.63,2,UPI,Berlin,2025-09-26T14:19:15.000+05:30,551.32,Small,true,2025,9
TXN-1071980,7605,Home & Kitchen,495.99,1,Credit Card,San Francisco,2025-04-07T03:44:39.000+05:30,495.99,Small,false,2025,4
TXN-1071981,7690,Home & Kitchen,228.96,3,Debit Card,London,2025-01-13T05:53:57.000+05:30,76.32,Small,false,2025,1
TXN-1071982,9335,Home & Kitchen,1265.73,1,Debit Card,San Francisco,2025-04-27T18:54:56.000+05:30,1265.73,Small,true,2025,4
TXN-1071983,7320,Electronics,1030.51,9,PayPal,London,2025-10-02T19:11:18.000+05:30,114.5,Bulk,true,2025,10
TXN-1071984,4982,Electronics,1192.78,3,UPI,Mumbai,2025-03-23T10:15:04.000+05:30,397.59,Small,true,2025,3
TXN-1071985,6328,Home & Kitchen,628.76,7,PayPal,Tokyo,2025-08-21T02:33:23.000+05:30,89.82,Medium,true,2025,8
TXN-1071986,9343,Sports,1481.46,2,Unknown,New York,2025-12-20T03:44:12.000+05:30,740.73,Small,true,2025,12
TXN-1071987,5829,Sports,483.03,5,Debit Card,Tokyo,2025-04-15T11:17:42.000+05:30,96.61,Medium,false,2025,4
TXN-1071988,9805,Electronics,1381.51,2,UPI,Sydney,2025-12-11T14:32:56.000+05:30,690.76,Small,true,2025,12
TXN-1071989,8469,Clothing,12.66,5,Unknown,Tokyo,2025-07-24T14:20:46.000+05:30,2.53,Medium,false,2025,7
TXN-1071990,6185,Books,805.28,8,UPI,London,2025-05-28T00:05:20.000+05:30,100.66,Bulk,true,2025,5
TXN-1071991,6974,Home & Kitchen,386.66,5,UPI,Mumbai,2025-03-13T15:51:55.000+05:30,77.33,Medium,false,2025,3
TXN-1071992,3703,Beauty,152.46,6,Credit Card,New York,2025-12-26T11:04:31.000+05:30,25.41,Medium,false,2025,12
TXN-1071993,2449,Clothing,0.0,5,Debit Card,London,2025-04-03T10:23:14.000+05:30,0.0,Medium,false,2025,4
TXN-1071994,7932,Home & Kitchen,1400.54,8,Unknown,Tokyo,2025-05-14T16:16:47.000+05:30,175.07,Bulk,true,2025,5
TXN-1071995,9699,Electronics,28.53,2,Debit Card,New York,2025-10-14T20:30:00.000+05:30,14.27,Small,false,2025,10
TXN-1071996,9474,Beauty,985.77,2,Debit Card,San Francisco,2025-12-17T14:13:15.000+05:30,492.89,Small,true,2025,12
TXN-1071997,10206,Books,1355.94,2,Unknown,Berlin,2025-10-05T19:32:25.000+05:30,677.97,Small,true,2025,10
TXN-1071998,4823,Books,0.0,2,PayPal,Mumbai,2025-02-18T13:19:25.000+05:30,0.0,Small,false,2025,2
TXN-1071999,8620,Home & Kitchen,1056.84,8,UPI,London,2025-11-26T06:17:26.000+05:30,132.11,Bulk,true,2025,11
TXN-1072000,8096,Sports,533.86,4,Debit Card,Berlin,2025-04-27T15:03:37.000+05:30,133.47,Medium,true,2025,4
TXN-1072001,4850,Sports,139.6,1,PayPal,New York,2025-01-04T15:51:43.000+05:30,139.6,Small,false,2025,1
TXN-1072002,9514,Electronics,1032.61,2,PayPal,Tokyo,2025-01-01T13:23:10.000+05:30,516.31,Small,true,2025,1
TXN-1072003,7592,Sports,1466.97,7,PayPal,Berlin,2025-08-23T01:21:03.000+05:30,209.57,Medium,true,2025,8
TXN-1072004,9932,Sports,1086.12,1,Debit Card,San Francisco,2025-05-20T16:10:33.000+05:30,1086.12,Small,true,2025,5
TXN-1072005,9317,Sports,278.85,3,Debit Card,New York,2025-12-06T05:00:26.000+05:30,92.95,Small,false,2025,12
TXN-1072006,4146,Clothing,965.72,8,Credit Card,Tokyo,2025-06-09T01:17:41.000+05:30,120.72,Bulk,true,2025,6
TXN-1072007,9049,Sports,942.02,5,Debit Card,New York,2025-12-02T13:11:49.000+05:30,188.4,Medium,true,2025,12
TXN-1072008,2744,Books,1215.66,8,Credit Card,Berlin,2025-12-16T19:57:58.000+05:30,151.96,Bulk,true,2025,12
TXN-1072009,6492,Clothing,0.0,1,Unknown,San Francisco,2025-04-16T16:46:36.000+05:30,0.0,Small,false,2025,4
TXN-1072010,7256,Clothing,396.15,8,PayPal,New York,2025-01-30T07:39:47.000+05:30,49.52,Bulk,false,2025,1
TXN-1072011,7116,Clothing,398.32,7,PayPal,Sydney,2025-08-12T02:50:51.000+05:30,56.9,Medium,false,2025,8
TXN-1072012,8922,Electronics,688.09,9,Debit Card,Mumbai,2025-11-15T23:00:46.000+05:30,76.45,Bulk,true,2025,11
TXN-1072013,3198,Beauty,46.84,2,Credit Card,Mumbai,2025-08-08T05:28:03.000+05:30,23.42,Small,false,2025,8
TXN-1072014,4242,Beauty,1303.22,3,Credit Card,Sydney,2025-08-03T23:13:10.000+05:30,434.41,Small,true,2025,8
TXN-1072015,5253,Sports,1134.42,5,Debit Card,Mumbai,2025-11-03T23:21:49.000+05:30,226.88,Medium,true,2025,11
TXN-1072016,1229,Beauty,607.46,6,Debit Card,San Francisco,2025-01-10T06:34:17.000+05:30,101.24,Medium,true,2025,1
TXN-1072017,1205,Clothing,1039.13,6,UPI,Tokyo,2025-01-11T10:44:23.000+05:30,173.19,Medium,true,2025,1
TXN-1072018,1358,Beauty,1042.4,5,UPI,Tokyo,2025-02-27T22:23:19.000+05:30,208.48,Medium,true,2025,2
TXN-1072019,4461,Electronics,0.0,7,Unknown,San Francisco,2025-05-06T07:46:07.000+05:30,0.0,Medium,false,2025,5
TXN-1072020,5596,Books,1293.93,5,UPI,Mumbai,2025-02-04T10:32:09.000+05:30,258.79,Medium,true,2025,2
TXN-1072021,10487,Home & Kitchen,1379.8,3,UPI,San Francisco,2025-08-20T07:37:03.000+05:30,459.93,Small,true,2025,8
TXN-1072022,5730,Beauty,643.51,6,UPI,Mumbai,2025-05-14T12:16:12.000+05:30,107.25,Medium,true,2025,5
TXN-1072023,1503,Clothing,459.84,1,PayPal,London,2025-11-18T23:25:24.000+05:30,459.84,Small,false,2025,11
TXN-1072024,3648,Clothing,1409.64,8,PayPal,Tokyo,2025-12-24T08:07:57.000+05:30,176.21,Bulk,true,2025,12
TXN-1072025,1490,Beauty,442.96,4,Debit Card,New York,2025-01-23T08:44:20.000+05:30,110.74,Medium,false,2025,1
TXN-1072026,8155,Home & Kitchen,741.18,7,Credit Card,Tokyo,2025-12-14T08:02:24.000+05:30,105.88,Medium,true,2025,12
TXN-1072027,10433,Sports,1231.13,7,UPI,Sydney,2025-01-21T17:41:42.000+05:30,175.88,Medium,true,2025,1
TXN-1072028,1733,Electronics,980.13,8,Debit Card,San Francisco,2025-01-21T15:33:37.000+05:30,122.52,Bulk,true,2025,1
TXN-1072029,7411,Sports,804.6,8,Debit Card,New York,2025-08-04T15:35:16.000+05:30,100.58,Bulk,true,2025,8
TXN-1072030,7563,Home & Kitchen,83.07,1,Debit Card,New York,2025-05-20T04:40:32.000+05:30,83.07,Small,false,2025,5
TXN-1072031,2604,Sports,947.48,7,PayPal,New York,2025-06-08T15:04:27.000+05:30,135.35,Medium,true,2025,6
TXN-1072032,5356,Clothing,1165.39,8,PayPal,New York,2025-11-11T16:00:55.000+05:30,145.67,Bulk,true,2025,11
TXN-1072033,6072,Clothing,355.01,1,PayPal,Sydney,2025-05-29T08:20:50.000+05:30,355.01,Small,false,2025,5
TXN-1072034,3387,Home & Kitchen,1045.33,5,Debit Card,Sydney,2025-11-11T00:56:19.000+05:30,209.07,Medium,true,2025,11
TXN-1072035,2529,Books,674.38,8,PayPal,Mumbai,2025-01-30T13:15:29.000+05:30,84.3,Bulk,true,2025,1
TXN-1072036,7395,Home & Kitchen,1154.46,6,Debit Card,Berlin,2025-02-20T02:05:54.000+05:30,192.41,Medium,true,2025,2
TXN-1072037,6525,Books,45.33,4,PayPal,Sydney,2025-10-30T15:12:56.000+05:30,11.33,Medium,false,2025,10
TXN-1072038,9439,Home & Kitchen,220.28,9,Debit Card,New York,2025-09-25T09:41:48.000+05:30,24.48,Bulk,false,2025,9
TXN-1072039,9391,Sports,1057.63,9,UPI,Sydney,2025-11-08T02:12:25.000+05:30,117.51,Bulk,true,2025,11
TXN-1072040,2418,Clothing,730.62,6,PayPal,Tokyo,2025-04-30T00:16:13.000+05:30,121.77,Medium,true,2025,4
TXN-1072041,3230,Clothing,584.78,3,Unknown,Berlin,2025-09-14T12:54:39.000+05:30,194.93,Small,true,2025,9
TXN-1072042,7043,Electronics,531.28,1,PayPal,San Francisco,2025-11-04T06:47:54.000+05:30,531.28,Small,true,2025,11
TXN-1072043,3289,Beauty,1339.59,9,Unknown,Berlin,2025-08-16T05:52:34.000+05:30,148.84,Bulk,true,2025,8
TXN-1072044,9797,Clothing,337.96,6,UPI,Sydney,2025-08-28T10:31:50.000+05:30,56.33,Medium,false,2025,8
TXN-1072045,1472,Books,342.57,1,Credit Card,London,2025-05-30T01:49:39.000+05:30,342.57,Small,false,2025,5
TXN-1072046,2161,Electronics,319.88,6,UPI,Mumbai,2025-01-19T08:08:56.000+05:30,53.31,Medium,false,2025,1
TXN-1072047,8952,Home & Kitchen,835.33,6,PayPal,San Francisco,2025-06-27T13:36:03.000+05:30,139.22,Medium,true,2025,6
TXN-1072048,8577,Clothing,401.78,7,UPI,London,2025-01-24T21:01:12.000+05:30,57.4,Medium,false,2025,1
TXN-1072049,3337,Beauty,954.86,1,Debit Card,Berlin,2025-01-10T20:20:27.000+05:30,954.86,Small,true,2025,1
TXN-1072050,1509,Electronics,807.73,2,PayPal,Tokyo,2025-09-18T08:05:00.000+05:30,403.87,Small,true,2025,9
TXN-1072051,2214,Beauty,1093.25,3,Debit Card,Sydney,2025-01-26T13:13:43.000+05:30,364.42,Small,true,2025,1
TXN-1072052,1871,Sports,1217.35,1,UPI,Berlin,2025-05-14T05:02:36.000+05:30,1217.35,Small,true,2025,5
TXN-1072053,1528,Beauty,762.72,1,PayPal,Tokyo,2025-01-23T08:44:08.000+05:30,762.72,Small,true,2025,1
TXN-1072054,5142,Beauty,881.73,5,PayPal,London,2025-02-08T07:27:31.000+05:30,176.35,Medium,true,2025,2
TXN-1072055,6414,Books,668.65,3,Debit Card,San Francisco,2025-01-19T04:55:26.000+05:30,222.88,Small,true,2025,1
TXN-1072056,2239,Electronics,1021.37,5,UPI,Mumbai,2025-01-12T16:18:12.000+05:30,204.27,Medium,true,2025,1
TXN-1072057,5847,Books,1004.64,4,Unknown,Mumbai,2025-12-09T02:47:40.000+05:30,251.16,Medium,true,2025,12
TXN-1072058,8404,Books,0.0,6,Debit Card,Mumbai,2025-06-09T08:48:06.000+05:30,0.0,Medium,false,2025,6
TXN-1072059,8174,Books,1015.56,9,PayPal,Tokyo,2025-03-22T08:53:26.000+05:30,112.84,Bulk,true,2025,3
TXN-1072060,10159,Books,8.18,2,PayPal,Tokyo,2025-10-03T18:40:22.000+05:30,4.09,Small,false,2025,10
TXN-1072061,9230,Clothing,621.49,6,Debit Card,Mumbai,2025-12-29T09:51:33.000+05:30,103.58,Medium,true,2025,12
TXN-1072062,2496,Beauty,845.6,3,Debit Card,Berlin,2025-10-10T15:58:37.000+05:30,281.87,Small,true,2025,10
TXN-1072063,5384,Home & Kitchen,741.84,9,UPI,San Francisco,2025-09-09T21:21:55.000+05:30,82.43,Bulk,true,2025,9
TXN-1072064,2392,Electronics,63.8,6,PayPal,Tokyo,2025-06-05T16:29:38.000+05:30,10.63,Medium,false,2025,6
TXN-1072065,4233,Books,63.09,2,Debit Card,Sydney,2025-02-16T12:06:30.000+05:30,31.55,Small,false,2025,2
TXN-1072066,4637,Beauty,1330.15,6,PayPal,London,2025-08-04T18:36:43.000+05:30,221.69,Medium,true,2025,8
TXN-1072067,8324,Beauty,0.0,5,UPI,Sydney,2025-02-16T21:43:06.000+05:30,0.0,Medium,false,2025,2
TXN-1072068,3836,Clothing,1170.93,7,Debit Card,New York,2025-10-29T23:42:22.000+05:30,167.28,Medium,true,2025,10
TXN-1072069,2393,Books,404.96,1,Debit Card,Berlin,2025-02-18T23:58:08.000+05:30,404.96,Small,false,2025,2
TXN-1072070,1060,Clothing,1220.62,5,Credit Card,New York,2025-07-26T22:25:39.000+05:30,244.12,Medium,true,2025,7
TXN-1072071,3663,Beauty,837.06,4,Credit Card,Mumbai,2025-08-06T05:17:50.000+05:30,209.27,Medium,true,2025,8
TXN-1072072,1683,Beauty,704.99,1,Debit Card,San Francisco,2025-01-31T14:24:43.000+05:30,704.99,Small,true,2025,1
TXN-1072073,7065,Home & Kitchen,259.23,1,Unknown,San Francisco,2025-11-13T21:54:39.000+05:30,259.23,Small,false,2025,11
TXN-1072074,2174,Books,435.44,9,Debit Card,Berlin,2025-11-23T10:09:55.000+05:30,48.38,Bulk,false,2025,11
TXN-1072075,5077,Home & Kitchen,1039.01,7,Credit Card,Berlin,2025-06-16T21:20:42.000+05:30,148.43,Medium,true,2025,6
TXN-1072076,1110,Home & Kitchen,666.56,3,Credit Card,New York,2025-11-04T00:34:14.000+05:30,222.19,Small,true,2025,11
TXN-1072077,7436,Sports,0.0,8,PayPal,Tokyo,2025-08-23T22:08:19.000+05:30,0.0,Bulk,false,2025,8
TXN-1072078,4806,Electronics,777.86,3,Credit Card,London,2025-10-02T21:46:50.000+05:30,259.29,Small,true,2025,10
TXN-1072079,8225,Home & Kitchen,1356.38,5,PayPal,London,2025-12-04T07:30:50.000+05:30,271.28,Medium,true,2025,12
TXN-1072080,3762,Home & Kitchen,26.58,1,Credit Card,Tokyo,2025-11-16T23:07:14.000+05:30,26.58,Small,false,2025,11
TXN-1072081,4555,Books,1282.54,2,PayPal,Sydney,2025-03-07T12:58:12.000+05:30,641.27,Small,true,2025,3
TXN-1072082,10307,Clothing,686.08,2,PayPal,London,2025-12-11T06:52:12.000+05:30,343.04,Small,true,2025,12
TXN-1072083,1615,Beauty,39.89,8,PayPal,Tokyo,2025-11-01T14:19:48.000+05:30,4.99,Bulk,false,2025,11
TXN-1072084,6291,Clothing,565.99,5,Debit Card,New York,2025-09-17T00:03:56.000+05:30,113.2,Medium,true,2025,9
TXN-1072085,8525,Electronics,1156.83,4,UPI,Tokyo,2025-06-27T21:33:53.000+05:30,289.21,Medium,true,2025,6
TXN-1072086,4295,Books,1462.06,7,Credit Card,London,2025-05-12T23:39:24.000+05:30,208.87,Medium,true,2025,5
TXN-1072087,3397,Sports,830.61,4,Credit Card,Berlin,2025-09-07T01:13:40.000+05:30,207.65,Medium,true,2025,9
TXN-1072088,1757,Electronics,0.0,4,UPI,Berlin,2025-08-11T18:08:10.000+05:30,0.0,Medium,false,2025,8
TXN-1072089,4320,Sports,350.69,5,PayPal,Tokyo,2025-01-28T10:34:20.000+05:30,70.14,Medium,false,2025,1
TXN-1072090,4318,Beauty,0.0,2,Credit Card,Sydney,2025-10-23T06:40:35.000+05:30,0.0,Small,false,2025,10
TXN-1072091,4057,Home & Kitchen,0.0,1,Unknown,Mumbai,2025-07-22T02:37:43.000+05:30,0.0,Small,false,2025,7
TXN-1072092,6724,Sports,868.05,7,UPI,Sydney,2025-02-05T23:48:56.000+05:30,124.01,Medium,true,2025,2
TXN-1072093,1562,Clothing,899.12,5,PayPal,Mumbai,2025-07-19T09:05:38.000+05:30,179.82,Medium,true,2025,7
TXN-1072094,3341,Electronics,864.5,1,Unknown,San Francisco,2025-08-02T22:26:26.000+05:30,864.5,Small,true,2025,8
TXN-1072095,7729,Home & Kitchen,233.35,4,UPI,Tokyo,2025-01-07T08:43:24.000+05:30,58.34,Medium,false,2025,1
TXN-1072096,7110,Sports,78.1,8,Credit Card,Tokyo,2025-07-19T22:37:55.000+05:30,9.76,Bulk,false,2025,7
TXN-1072097,8528,Books,1499.07,8,PayPal,New York,2025-04-18T03:18:30.000+05:30,187.38,Bulk,true,2025,4
TXN-1072098,8104,Electronics,1070.47,1,Credit Card,Mumbai,2025-11-10T17:38:49.000+05:30,1070.47,Small,true,2025,11
TXN-1072099,5354,Home & Kitchen,1209.49,9,PayPal,Mumbai,2025-07-13T16:22:35.000+05:30,134.39,Bulk,true,2025,7
TXN-1072100,5980,Home & Kitchen,0.0,6,Debit Card,San Francisco,2025-08-13T20:36:42.000+05:30,0.0,Medium,false,2025,8
TXN-1072101,5214,Clothing,790.29,6,Credit Card,Berlin,2025-07-31T17:43:11.000+05:30,131.72,Medium,true,2025,7
TXN-1072102,7674,Sports,148.22,8,Credit Card,San Francisco,2025-09-13T21:47:00.000+05:30,18.53,Bulk,false,2025,9
TXN-1072103,4906,Home & Kitchen,54.7,5,PayPal,Tokyo,2025-09-10T03:58:54.000+05:30,10.94,Medium,false,2025,9
TXN-1072104,8111,Beauty,154.33,9,PayPal,San Francisco,2025-05-13T21:45:05.000+05:30,17.15,Bulk,false,2025,5
TXN-1072105,4317,Electronics,561.15,8,Debit Card,Berlin,2025-04-09T03:24:41.000+05:30,70.14,Bulk,true,2025,4
TXN-1072106,3965,Books,1331.94,6,Debit Card,New York,2025-10-20T03:09:37.000+05:30,221.99,Medium,true,2025,10
TXN-1072107,6057,Beauty,1436.36,3,PayPal,Mumbai,2025-06-15T21:16:13.000+05:30,478.79,Small,true,2025,6
TXN-1072108,1407,Beauty,746.76,6,Debit Card,Tokyo,2025-10-09T18:56:48.000+05:30,124.46,Medium,true,2025,10
TXN-1072109,9856,Sports,1474.74,3,UPI,Berlin,2025-10-31T14:41:48.000+05:30,491.58,Small,true,2025,10
TXN-1072110,4297,Home & Kitchen,580.41,5,Debit Card,San Francisco,2025-06-25T22:52:40.000+05:30,116.08,Medium,true,2025,6
TXN-1072111,9774,Electronics,628.38,1,UPI,Tokyo,2025-12-23T22:35:07.000+05:30,628.38,Small,true,2025,12
TXN-1072112,4328,Electronics,637.03,5,UPI,London,2025-11-18T20:18:12.000+05:30,127.41,Medium,true,2025,11
TXN-1072113,1315,Beauty,550.51,9,Debit Card,Sydney,2025-11-01T19:20:41.000+05:30,61.17,Bulk,true,2025,11
TXN-1072114,7066,Clothing,156.34,2,PayPal,Sydney,2025-05-21T18:26:55.000+05:30,78.17,Small,false,2025,5
TXN-1072115,1205,Clothing,352.29,8,Unknown,New York,2025-04-08T06:24:12.000+05:30,44.04,Bulk,false,2025,4
TXN-1072116,3195,Electronics,636.75,1,UPI,Tokyo,2025-11-24T05:01:52.000+05:30,636.75,Small,true,2025,11
TXN-1072117,4557,Books,465.69,1,PayPal,Berlin,2025-02-20T17:26:15.000+05:30,465.69,Small,false,2025,2
TXN-1072118,3706,Books,358.66,2,UPI,Mumbai,2025-07-07T10:57:19.000+05:30,179.33,Small,false,2025,7
TXN-1072119,4522,Sports,741.77,3,UPI,Berlin,2025-09-23T01:27:52.000+05:30,247.26,Small,true,2025,9
TXN-1072120,4826,Clothing,1052.98,6,Debit Card,New York,2025-05-28T03:56:34.000+05:30,175.5,Medium,true,2025,5
TXN-1072121,2546,Home & Kitchen,1118.69,7,UPI,Mumbai,2025-08-26T03:41:10.000+05:30,159.81,Medium,true,2025,8
TXN-1072122,3816,Clothing,1027.95,4,Unknown,London,2025-08-21T13:45:50.000+05:30,256.99,Medium,true,2025,8
TXN-1072123,9461,Beauty,1235.91,3,UPI,New York,2025-08-15T10:59:19.000+05:30,411.97,Small,true,2025,8
TXN-1072124,10324,Beauty,773.17,4,Unknown,San Francisco,2025-02-08T17:30:56.000+05:30,193.29,Medium,true,2025,2
TXN-1072125,6457,Home & Kitchen,727.44,7,UPI,San Francisco,2025-06-16T12:37:42.000+05:30,103.92,Medium,true,2025,6
TXN-1072126,5336,Clothing,1416.39,6,Credit Card,Mumbai,2025-04-06T13:45:56.000+05:30,236.07,Medium,true,2025,4
TXN-1072127,1037,Clothing,1233.25,3,Debit Card,Tokyo,2025-09-27T09:11:04.000+05:30,411.08,Small,true,2025,9
TXN-1072128,9945,Home & Kitchen,815.5,2,UPI,Mumbai,2025-10-11T10:14:23.000+05:30,407.75,Small,true,2025,10
TXN-1072129,3546,Beauty,101.58,2,UPI,Berlin,2025-09-17T02:16:21.000+05:30,50.79,Small,false,2025,9
TXN-1072130,1274,Clothing,765.5,6,UPI,Mumbai,2025-08-12T23:58:48.000+05:30,127.58,Medium,true,2025,8
TXN-1072131,5213,Electronics,544.65,7,UPI,New York,2025-03-06T09:09:34.000+05:30,77.81,Medium,true,2025,3
TXN-1072132,2686,Electronics,0.0,9,Credit Card,Sydney,2025-05-06T10:49:21.000+05:30,0.0,Bulk,false,2025,5
TXN-1072133,4785,Books,279.67,7,UPI,New York,2025-03-12T22:48:28.000+05:30,39.95,Medium,false,2025,3
TXN-1072134,9309,Home & Kitchen,1431.63,2,PayPal,London,2025-02-25T18:13:25.000+05:30,715.82,Small,true,2025,2
TXN-1072135,4420,Home & Kitchen,0.0,4,UPI,Mumbai,2025-07-27T20:25:41.000+05:30,0.0,Medium,false,2025,7
TXN-1072136,8595,Electronics,1378.65,9,PayPal,Sydney,2025-02-09T12:15:37.000+05:30,153.18,Bulk,true,2025,2
TXN-1072137,4960,Sports,720.51,3,Unknown,London,2025-04-25T04:01:58.000+05:30,240.17,Small,true,2025,4
TXN-1072138,7754,Sports,714.92,5,Credit Card,Sydney,2025-12-02T09:54:34.000+05:30,142.98,Medium,true,2025,12
TXN-1072139,2920,Clothing,1162.29,9,UPI,San Francisco,2025-01-17T01:43:18.000+05:30,129.14,Bulk,true,2025,1
TXN-1072140,2929,Home & Kitchen,1062.7,6,PayPal,London,2025-05-29T21:51:11.000+05:30,177.12,Medium,true,2025,5
TXN-1072141,9617,Electronics,1357.14,5,Credit Card,London,2025-11-07T19:10:13.000+05:30,271.43,Medium,true,2025,11
TXN-1072142,2430,Beauty,15.56,1,Credit Card,Sydney,2025-08-22T04:42:57.000+05:30,15.56,Small,false,2025,8
TXN-1072143,4765,Electronics,402.75,1,PayPal,New York,2025-03-03T13:43:09.000+05:30,402.75,Small,false,2025,3
TXN-1072144,2816,Clothing,954.87,8,PayPal,London,2025-07-02T07:56:48.000+05:30,119.36,Bulk,true,2025,7
TXN-1072145,6757,Sports,141.59,1,UPI,New York,2025-09-01T03:49:06.000+05:30,141.59,Small,false,2025,9
TXN-1072146,8068,Books,1124.92,7,PayPal,Sydney,2025-10-31T13:53:46.000+05:30,160.7,Medium,true,2025,10
TXN-1072147,4335,Clothing,827.81,3,Debit Card,Berlin,2025-12-02T04:03:48.000+05:30,275.94,Small,true,2025,12
TXN-1072148,8370,Clothing,209.34,2,UPI,San Francisco,2025-10-13T08:07:12.000+05:30,104.67,Small,false,2025,10
TXN-1072149,8531,Beauty,423.88,1,Debit Card,Mumbai,2025-01-24T14:36:38.000+05:30,423.88,Small,false,2025,1
